member_id,sr_no,state_raw,mp_name_raw,constituency_raw,allocated_amount,allocated_amount_raw,state,mp_name,mp_name_clean,has_title_prefix,name_case_consistent,name_has_double_space,constituency,amount_missing,amount_has_paise,constituency_category,constituency_base,member_key
416,416,Haryana,SATPAL BRAHAMCHARI,SONEPAT,147000000.0,147000000,Haryana,SATPAL BRAHAMCHARI,SATPAL BRAHAMCHARI,False,False,False,SONEPAT,False,False,general,SONEPAT,haryana|satpal brahamchari|sonepat
417,417,West Bengal,Saumitra khan,BISHNUPUR(SC),147000000.0,147000000,West Bengal,Saumitra khan,Saumitra khan,False,True,False,BISHNUPUR(SC),False,False,sc,BISHNUPUR,west bengal|saumitra khan|bishnupur(sc)
418,418,Madhya Pradesh,SAVITRI THAKUR,DHAR(ST),147000000.0,147000000,Madhya Pradesh,SAVITRI THAKUR,SAVITRI THAKUR,False,False,False,DHAR(ST),False,False,st,DHAR,madhya pradesh|savitri thakur|dhar(st)
419,419,West Bengal,SAYANI GHOSH,JADAVPUR,147000000.0,147000000,West Bengal,SAYANI GHOSH,SAYANI GHOSH,False,False,False,JADAVPUR,False,False,general,JADAVPUR,west bengal|sayani ghosh|jadavpur
420,420,Haryana,SELJA,SIRSA(SC),147000000.0,147000000,Haryana,SELJA,SELJA,False,False,False,SIRSA(SC),False,False,sc,SIRSA,haryana|selja|sirsa(sc)
421,421,Tamil Nadu,SELVAGANAPATHI T M,SALEM,147000000.0,147000000,Tamil Nadu,SELVAGANAPATHI T M,SELVAGANAPATHI T M,False,False,False,SALEM,False,False,general,SALEM,tamil nadu|selvaganapathi t m|salem
422,422,Tamil Nadu,SELVARAJ V,NAGAPATTINAM(SC),147000000.0,147000000,Tamil Nadu,SELVARAJ V,SELVARAJ V,False,False,False,NAGAPATTINAM(SC),False,False,sc,NAGAPATTINAM,tamil nadu|selvaraj v|nagapattinam(sc)
423,423,Kerala,SHAFI PARAMBIL,VADAKARA,147000000.0,147000000,Kerala,SHAFI PARAMBIL,SHAFI PARAMBIL,False,False,False,VADAKARA,False,False,general,VADAKARA,kerala|shafi parambil|vadakara
424,424,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000.0,147000000,Bihar,SHAMBHAVI,SHAMBHAVI,False,False,False,SAMASTIPUR(SC),False,False,sc,SAMASTIPUR,bihar|shambhavi|samastipur(sc)
425,425,Madhya Pradesh,Shankar Lalwani,INDORE,147000000.0,147000000,Madhya Pradesh,Shankar Lalwani,Shankar Lalwani,False,True,False,INDORE,False,False,general,INDORE,madhya pradesh|shankar lalwani|indore
426,426,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000.0,147000000,Uttar Pradesh,SHASHANK MANI,SHASHANK MANI,False,False,False,DEORIA,False,False,general,DEORIA,uttar pradesh|shashank mani|deoria
427,427,West Bengal,Shatrughan Sinha,ASANSOL,147000000.0,147000000,West Bengal,Shatrughan Sinha,Shatrughan Sinha,False,True,False,ASANSOL,False,False,general,ASANSOL,west bengal|shatrughan sinha|asansol
428,428,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000.0,147000000,Punjab,SHER SINGH GHUBAYA,SHER SINGH GHUBAYA,False,False,False,FIROZPUR,False,False,general,FIROZPUR,punjab|sher singh ghubaya|firozpur
429,429,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000.0,147000000,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,SHIVMANGAL SINGH TOMAR,False,False,False,MORENA,False,False,general,MORENA,madhya pradesh|shivmangal singh tomar|morena
430,430,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000.0,147000000,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,SHIVRAJ SINGH CHOUHAN,False,False,False,VIDISHA,False,False,general,VIDISHA,madhya pradesh|shivraj singh chouhan|vidisha
431,431,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000.0,147000000,Karnataka,SHOBHA KARANDLAJE,SHOBHA KARANDLAJE,False,False,False,BANGALORE NORTH,False,False,general,BANGALORE NORTH,karnataka|shobha karandlaje|bangalore north
432,432,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000.0,147000000,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SHOBHANABEN MAHENDRASINH BARAIYA,False,False,False,SABARKANTHA,False,False,general,SABARKANTHA,gujarat|shobhanaben mahendrasinh baraiya|sabarkantha
433,433,Karnataka,SHREYAS. M. PATEL,HASSAN,147000000.0,147000000,Karnataka,SHREYAS. M. PATEL,SHREYAS. M. PATEL,False,False,False,HASSAN,False,False,general,HASSAN,karnataka|shreyas. m. patel|hassan
434,434,Haryana,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,147000000.0,147000000,Haryana,Shri Dharambir Singh,Dharambir Singh,True,True,True,BHIWANI MAHENDRAGARH,False,False,general,BHIWANI MAHENDRAGARH,haryana|dharambir singh|bhiwani mahendragarh
435,435,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000.0,147000000,West Bengal,Shri Abhishek Banerjee,Abhishek Banerjee,True,True,False,DIAMOND HARBOUR,False,False,general,DIAMOND HARBOUR,west bengal|abhishek banerjee|diamond harbour
436,436,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000.0,147000000,Punjab,Shri Amar Singh,Amar Singh,True,True,False,FATEHGARH SAHIB(SC),False,False,sc,FATEHGARH SAHIB,punjab|amar singh|fatehgarh sahib(sc)
437,437,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000.0,147000000,Gujarat,Shri Amit Shah,Amit Shah,True,True,False,GANDHINAGAR,False,False,general,GANDHINAGAR,gujarat|amit shah|gandhinagar
438,438,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000.0,147000000,Madhya Pradesh,Shri Anil Firojiya,Anil Firojiya,True,True,False,UJJAIN(SC),False,False,sc,UJJAIN,madhya pradesh|anil firojiya|ujjain(sc)
439,439,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000.0,147000000,Rajasthan,Shri Arjun Ram Meghwal,Arjun Ram Meghwal,True,True,False,BIKANER(SC),False,False,sc,BIKANER,rajasthan|arjun ram meghwal|bikaner(sc)
440,440,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000.0,147000000,Uttar Pradesh,Shri Arun Kumar Sagar,Arun Kumar Sagar,True,True,False,SHAHJAHANPUR(SC),False,False,sc,SHAHJAHANPUR,uttar pradesh|arun kumar sagar|shahjahanpur(sc)
441,441,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000.0,147000000,Karnataka,Shri B Y Raghavendra,B Y Raghavendra,True,True,False,SHIMOGA,False,False,general,SHIMOGA,karnataka|b y raghavendra|shimoga
442,442,Kerala,Shri Benny Behanan,CHALAKUDY,147000000.0,147000000,Kerala,Shri Benny Behanan,Benny Behanan,True,True,False,CHALAKUDY,False,False,general,CHALAKUDY,kerala|benny behanan|chalakudy
443,443,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000.0,147000000,Odisha,Shri Bhartruhari Mahtab,Bhartruhari Mahtab,True,True,False,CUTTACK,False,False,general,CUTTACK,odisha|bhartruhari mahtab|cuttack
444,444,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000.0,147000000,Jharkhand,Shri Chandra Prakash Choudhary,Chandra Prakash Choudhary,True,True,False,GIRIDIH,False,False,general,GIRIDIH,jharkhand|chandra prakash choudhary|giridih
445,445,West Bengal,Shri Deepak (Dev) Adhikari,GHATAL,200747364.0,200747364,West Bengal,Shri Deepak (Dev) Adhikari,Deepak (Dev) Adhikari,True,True,False,GHATAL,False,False,general,GHATAL,west bengal|deepak (dev) adhikari|ghatal
446,446,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000.0,147000000,Punjab,Shri Gurjeet Singh Aujla,Gurjeet Singh Aujla,True,True,False,AMRITSAR,False,False,general,AMRITSAR,punjab|gurjeet singh aujla|amritsar
447,447,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000.0,147000000,Rajasthan,Shri Hanuman Beniwal,Hanuman Beniwal,True,True,False,NAGAUR,False,False,general,NAGAUR,rajasthan|hanuman beniwal|nagaur
448,448,Kerala,Shri Hibi Eden,ERNAKULAM,162177260.11,162177260.11,Kerala,Shri Hibi Eden,Hibi Eden,True,True,False,ERNAKULAM,False,True,general,ERNAKULAM,kerala|hibi eden|ernakulam
449,449,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000.0,147000000,Bihar,Shri Janardan Singh Sigriwal,Janardan Singh Sigriwal,True,True,False,MAHARAJGANJ_BR,False,False,general,MAHARAJGANJ (BR),bihar|janardan singh sigriwal|maharajganj_br
450,450,Odisha,Shri Jual Oram,SUNDARGARH (ST),173096756.91,173096756.91,Odisha,Shri Jual Oram,Jual Oram,True,True,False,SUNDARGARH (ST),False,True,st,SUNDARGARH,odisha|jual oram|sundargarh (st)
451,451,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000.0,147000000,Jammu And Kashmir,Shri Jugal Kishore Sharma,Jugal Kishore Sharma,True,True,False,JAMMU,False,False,general,JAMMU,jammu and kashmir|jugal kishore sharma|jammu
452,452,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000.0,147000000,West Bengal,Shri Jyotirmay Singh Mahato,Jyotirmay Singh Mahato,True,True,False,PURULIA,False,False,general,PURULIA,west bengal|jyotirmay singh mahato|purulia
453,453,Tamil Nadu,Shri Karti P Chidambaram,SIVAGANGA,159049284.11,159049284.11,Tamil Nadu,Shri Karti P Chidambaram,Karti P Chidambaram,True,True,False,SIVAGANGA,False,True,general,SIVAGANGA,tamil nadu|karti p chidambaram|sivaganga
454,454,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000.0,147000000,Kerala,Shri Kumbakudi Sudhakaran,Kumbakudi Sudhakaran,True,True,False,KANNUR,False,False,general,KANNUR,kerala|kumbakudi sudhakaran|kannur
455,455,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000.0,147000000,Karnataka,Shri LS Tejasvi Surya,LS Tejasvi Surya,True,True,False,BANGALORE SOUTH,False,False,general,BANGALORE SOUTH,karnataka|ls tejasvi surya|bangalore south
456,456,Kerala,Shri M K Raghavan,KOZHIKODE,147000000.0,147000000,Kerala,Shri M K Raghavan,M K Raghavan,True,True,False,KOZHIKODE,False,False,general,KOZHIKODE,kerala|m k raghavan|kozhikode
457,457,Uttar Pradesh,Shri Narendra Modi,VARANASI,162070276.11,162070276.11,Uttar Pradesh,Shri Narendra Modi,Narendra Modi,True,True,False,VARANASI,False,True,general,VARANASI,uttar pradesh|narendra modi|varanasi
458,458,Kerala,Shri NK Premachandran,KOLLAM,171477994.11,171477994.11,Kerala,Shri NK Premachandran,NK Premachandran,True,True,False,KOLLAM,False,True,general,KOLLAM,kerala|nk premachandran|kollam
459,459,Rajasthan,Shri PP Chaudhary,PALI,147000000.0,147000000,Rajasthan,Shri PP Chaudhary,PP Chaudhary,True,True,False,PALI,False,False,general,PALI,rajasthan|pp chaudhary|pali
460,460,Kerala,Shri Rajmohan Unnithan,KASARAGOD,156754633.11,156754633.11,Kerala,Shri Rajmohan Unnithan,Rajmohan Unnithan,True,True,False,KASARAGOD,False,True,general,KASARAGOD,kerala|rajmohan unnithan|kasaragod
461,461,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000.0,147000000,Assam,Shri Sarbananda Sonowal (18LS),Sarbananda Sonowal (18LS),True,True,False,DIBRUGARH,False,False,general,DIBRUGARH,assam|sarbananda sonowal (18ls)|dibrugarh
462,462,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000.0,147000000,Uttar Pradesh,Shri Satish Kumar Gautam,Satish Kumar Gautam,True,True,False,ALIGARH,False,False,general,ALIGARH,uttar pradesh|satish kumar gautam|aligarh
463,463,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000.0,147000000,West Bengal,Shri Shantanu Thakur,Shantanu Thakur,True,True,False,BANGAON(SC),False,False,sc,BANGAON,west bengal|shantanu thakur|bangaon(sc)
464,464,Madhya Pradesh,Shri Sudheer Gupta,MANDSOUR,148988014.83,148988014.83,Madhya Pradesh,Shri Sudheer Gupta,Sudheer Gupta,True,True,False,MANDSOUR,False,True,general,MANDSOUR,madhya pradesh|sudheer gupta|mandsour
465,465,Kerala,Shri Suresh Kodikunnil,MAVELIKKARA(SC),172429519.11,172429519.11,Kerala,Shri Suresh Kodikunnil,Suresh Kodikunnil,True,True,False,MAVELIKKARA(SC),False,True,sc,MAVELIKKARA,kerala|suresh kodikunnil|mavelikkara(sc)
466,466,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000.0,147000000,Arunachal Pradesh,Shri Tapir Gao,Tapir Gao,True,True,False,ARUNACHAL EAST,False,False,general,ARUNACHAL EAST,arunachal pradesh|tapir gao|arunachal east
467,467,Tamil Nadu,Shri vijayakumar Vasanth,KANNIYAKUMARI,171500000.0,171500000,Tamil Nadu,Shri vijayakumar Vasanth,vijayakumar Vasanth,True,True,False,KANNIYAKUMARI,False,False,general,KANNIYAKUMARI,tamil nadu|vijayakumar vasanth|kanniyakumari
468,468,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000.0,147000000,Maharashtra,Shrikant Eknath Shinde,Shrikant Eknath Shinde,False,True,False,KALYAN,False,False,general,KALYAN,maharashtra|shrikant eknath shinde|kalyan
469,469,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000.0,147000000,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,False,False,False,SATARA,False,False,general,SATARA,maharashtra|shrimant chh udayanraje pratapsinhamaharaj bhonsle|satara
470,470,Goa,Shripad Yesso Naik,NORTH GOA,147000000.0,147000000,Goa,Shripad Yesso Naik,Shripad Yesso Naik,False,True,False,NORTH GOA,False,False,general,NORTH GOA,goa|shripad yesso naik|north goa
471,471,Maharashtra,Shrirang Appa Barne,MAVAL,147000000.0,147000000,Maharashtra,Shrirang Appa Barne,Shrirang Appa Barne,False,True,False,MAVAL,False,False,general,MAVAL,maharashtra|shrirang appa barne|maval
472,472,Maharashtra,Shyamkumar,RAMTEK(SC),147000000.0,147000000,Maharashtra,Shyamkumar,Shyamkumar,False,True,False,RAMTEK(SC),False,False,sc,RAMTEK,maharashtra|shyamkumar|ramtek(sc)
473,473,Andhra Pradesh,Sivanath Kesineni,VIJAYAWADA,147000000.0,147000000,Andhra Pradesh,Sivanath Kesineni,Sivanath Kesineni,False,True,False,VIJAYAWADA,False,False,general,VIJAYAWADA,andhra pradesh|sivanath kesineni|vijayawada
474,474,West Bengal,SK NURUL ISLAM,BASIRHAT,49000000.0,49000000,West Bengal,SK NURUL ISLAM,SK NURUL ISLAM,False,False,False,BASIRHAT,False,False,general,BASIRHAT,west bengal|sk nurul islam|basirhat
475,475,Maharashtra,SMITA UDAY WAGH,JALGAON,148107373.11,148107373.11,Maharashtra,SMITA UDAY WAGH,SMITA UDAY WAGH,False,False,False,JALGAON,False,True,general,JALGAON,maharashtra|smita uday wagh|jalgaon
476,476,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000.0,147000000,Uttar Pradesh,Smt Anupriya Patel,Anupriya Patel,True,True,False,MIRZAPUR,False,False,general,MIRZAPUR,uttar pradesh|anupriya patel|mirzapur
477,477,Odisha,Smt Aparajita Sarangi,BHUBANESWAR,147420861.41,147420861.41,Odisha,Smt Aparajita Sarangi,Aparajita Sarangi,True,True,False,BHUBANESWAR,False,True,general,BHUBANESWAR,odisha|aparajita sarangi|bhubaneswar
478,478,Uttar Pradesh,Smt Dimple Yadav,MAINPURI,192042469.11,192042469.11,Uttar Pradesh,Smt Dimple Yadav,Dimple Yadav,True,True,False,MAINPURI,False,True,general,MAINPURI,uttar pradesh|dimple yadav|mainpuri
479,479,Punjab,Smt Harsimrat Kaur Badal,BHATINDA,159775982.39,159775982.39,Punjab,Smt Harsimrat Kaur Badal,Harsimrat Kaur Badal,True,True,False,BHATINDA,False,True,general,BHATINDA,punjab|harsimrat kaur badal|bhatinda
480,480,Uttar Pradesh,Smt Hema Malini,MATHURA,147000000.0,147000000,Uttar Pradesh,Smt Hema Malini,Hema Malini,True,True,False,MATHURA,False,False,general,MATHURA,uttar pradesh|hema malini|mathura
481,481,Madhya Pradesh,Smt Himadri Singh,SHAHDOL (ST),150724861.11,150724861.11,Madhya Pradesh,Smt Himadri Singh,Himadri Singh,True,True,False,SHAHDOL (ST),False,True,st,SHAHDOL,madhya pradesh|himadri singh|shahdol (st)
482,482,Gujarat,Smt Poonamben Hematbhai Maadam,JAMNAGAR,147000000.0,147000000,Gujarat,Smt Poonamben Hematbhai Maadam,Poonamben Hematbhai Maadam,True,True,False,JAMNAGAR,False,False,general,JAMNAGAR,gujarat|poonamben hematbhai maadam|jamnagar
483,483,Maharashtra,Smt Raksha Nikhil Khadse,RAVER,153112586.11,153112586.11,Maharashtra,Smt Raksha Nikhil Khadse,Raksha Nikhil Khadse,True,True,False,RAVER,False,True,general,RAVER,maharashtra|raksha nikhil khadse|raver
484,484,Tamil Nadu,Smt S Jothimani,KARUR,147000000.0,147000000,Tamil Nadu,Smt S Jothimani,S Jothimani,True,True,False,KARUR,False,False,general,KARUR,tamil nadu|s jothimani|karur
485,485,West Bengal,Smt Sajda Ahmed,ULUBERIA,147000000.0,147000000,West Bengal,Smt Sajda Ahmed,Sajda Ahmed,True,True,False,ULUBERIA,False,False,general,ULUBERIA,west bengal|sajda ahmed|uluberia
486,486,Madhya Pradesh,Smt Sandhya Ray,BHIND(SC),147000000.0,147000000,Madhya Pradesh,Smt Sandhya Ray,Sandhya Ray,True,True,False,BHIND(SC),False,False,sc,BHIND,madhya pradesh|sandhya ray|bhind(sc)
487,487,Odisha,Smt Sangeeta Kumari Singh Deo,BOLANGIR,147000000.0,147000000,Odisha,Smt Sangeeta Kumari Singh Deo,Sangeeta Kumari Singh Deo,True,True,False,BOLANGIR,False,False,general,BOLANGIR,odisha|sangeeta kumari singh deo|bolangir
488,488,West Bengal,Smt Satabdi Roy (Banerjee),BIRBHUM,147000000.0,147000000,West Bengal,Smt Satabdi Roy (Banerjee),Satabdi Roy (Banerjee),True,True,False,BIRBHUM,False,False,general,BIRBHUM,west bengal|satabdi roy (banerjee)|birbhum
489,489,Maharashtra,Smt Supriya Sadanand Sule,BARAMATI,147000000.0,147000000,Maharashtra,Smt Supriya Sadanand Sule,Supriya Sadanand Sule,True,True,False,BARAMATI,False,False,general,BARAMATI,maharashtra|supriya sadanand sule|baramati
490,490,Bihar,Smt Veena Devi,VAISHALI,147000000.0,147000000,Bihar,Smt Veena Devi,Veena Devi,True,True,False,VAISHALI,False,False,general,VAISHALI,bihar|veena devi|vaishali
491,491,Andhra Pradesh,Sribharat MathuKumli,VISAKHAPATNAM,164841922.0,164841922,Andhra Pradesh,Sribharat MathuKumli,Sribharat MathuKumli,False,True,False,VISAKHAPATNAM,False,False,general,VISAKHAPATNAM,andhra pradesh|sribharat mathukumli|visakhapatnam
492,492,Bihar,SUDAMA PRASAD,ARRAH,147000000.0,147000000,Bihar,SUDAMA PRASAD,SUDAMA PRASAD,False,False,False,ARRAH,False,False,general,ARRAH,bihar|sudama prasad|arrah
493,493,Tamil Nadu,SUDHA R,MAYILADUTHURAI,147332315.11,147332315.11,Tamil Nadu,SUDHA R,SUDHA R,False,False,False,MAYILADUTHURAI,False,True,general,MAYILADUTHURAI,tamil nadu|sudha r|mayiladuthurai
494,494,Bihar,SUDHAKAR SINGH,BUXAR,185211956.54,185211956.54,Bihar,SUDHAKAR SINGH,SUDHAKAR SINGH,False,False,False,BUXAR,False,True,general,BUXAR,bihar|sudhakar singh|buxar
495,495,West Bengal,Sudip Bandyopadhyay,KOLKATA UTTAR,147000000.0,147000000,West Bengal,Sudip Bandyopadhyay,Sudip Bandyopadhyay,False,True,False,KOLKATA UTTAR,False,False,general,KOLKATA UTTAR,west bengal|sudip bandyopadhyay|kolkata uttar
496,496,Odisha,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,190712424.11,190712424.11,Odisha,SUKANTA KUMAR PANIGRAHI,SUKANTA KUMAR PANIGRAHI,False,False,False,KANDHAMAL,False,True,general,KANDHAMAL,odisha|sukanta kumar panigrahi|kandhamal
497,497,Jharkhand,SUKHDEO BHAGAT,LOHARDAGA(ST),171821957.11,171821957.11,Jharkhand,SUKHDEO BHAGAT,SUKHDEO BHAGAT,False,False,False,LOHARDAGA(ST),False,True,st,LOHARDAGA,jharkhand|sukhdeo bhagat|lohardaga(st)
498,498,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,147000000.0,147000000,Punjab,SUKHJINDER SINGH RANDHAWA,SUKHJINDER SINGH RANDHAWA,False,False,False,GURDASPUR,False,False,general,GURDASPUR,punjab|sukhjinder singh randhawa|gurdaspur
499,499,Karnataka,SUNIL BOSE,CHAMARAJANAGAR(SC),147000000.0,147000000,Karnataka,SUNIL BOSE,SUNIL BOSE,False,False,False,CHAMARAJANAGAR(SC),False,False,sc,CHAMARAJANAGAR,karnataka|sunil bose|chamarajanagar(sc)
500,500,Maharashtra,Sunil Dattatray Tatkare,RAIGAD,147000000.0,147000000,Maharashtra,Sunil Dattatray Tatkare,Sunil Dattatray Tatkare,False,True,False,RAIGAD,False,False,general,RAIGAD,maharashtra|sunil dattatray tatkare|raigad
501,501,Bihar,Sunil Kumar,VALMIKI NAGAR,147000000.0,147000000,Bihar,Sunil Kumar,Sunil Kumar,False,True,False,VALMIKI NAGAR,False,False,general,VALMIKI NAGAR,bihar|sunil kumar|valmiki nagar
502,502,Bihar,SURENDRA PRASAD YADAV,JAHANABAD,155325714.0,155325714,Bihar,SURENDRA PRASAD YADAV,SURENDRA PRASAD YADAV,False,False,False,JAHANABAD,False,False,general,JAHANABAD,bihar|surendra prasad yadav|jahanabad
503,503,Kerala,SURESH GOPI,THRISSUR,147000000.0,147000000,Kerala,SURESH GOPI,SURESH GOPI,False,False,False,THRISSUR,False,False,general,THRISSUR,kerala|suresh gopi|thrissur
504,504,Himachal Pradesh,Suresh Kumar Kashyap,SHIMLA (SC),153563957.11,153563957.11,Himachal Pradesh,Suresh Kumar Kashyap,Suresh Kumar Kashyap,False,True,False,SHIMLA (SC),False,True,sc,SHIMLA,himachal pradesh|suresh kumar kashyap|shimla (sc)
505,505,Telangana,SURESH KUMAR SHETKAR,ZAHIRABAD,147000000.0,147000000,Telangana,SURESH KUMAR SHETKAR,SURESH KUMAR SHETKAR,False,False,False,ZAHIRABAD,False,False,general,ZAHIRABAD,telangana|suresh kumar shetkar|zahirabad
506,506,Uttar Pradesh,Swami Sachchidanandhari Sakshi ji Maharaj,UNNAO,147000000.0,147000000,Uttar Pradesh,Swami Sachchidanandhari Sakshi ji Maharaj,Sachchidanandhari Sakshi ji Maharaj,True,True,False,UNNAO,False,False,general,UNNAO,uttar pradesh|sachchidanandhari sakshi ji maharaj|unnao
507,507,Tamil Nadu,T Sumathy (A) Thamizhachi Thangapandian,CHENNAI SOUTH,147000000.0,147000000,Tamil Nadu,T Sumathy (A) Thamizhachi Thangapandian,T Sumathy (A) Thamizhachi Thangapandian,False,True,False,CHENNAI SOUTH,False,False,general,CHENNAI SOUTH,tamil nadu|t sumathy (a) thamizhachi thangapandian|chennai south
508,508,Andhra Pradesh,TANGELLA UDAY SRINIVAS,KAKINADA,199417886.76,199417886.76,Andhra Pradesh,TANGELLA UDAY SRINIVAS,TANGELLA UDAY SRINIVAS,False,False,False,KAKINADA,False,True,general,KAKINADA,andhra pradesh|tangella uday srinivas|kakinada
509,509,Uttar Pradesh,TANUJ PUNIA,BARABANKI(SC),148198170.11,148198170.11,Uttar Pradesh,TANUJ PUNIA,TANUJ PUNIA,False,False,False,BARABANKI(SC),False,True,sc,BARABANKI,uttar pradesh|tanuj punia|barabanki(sc)
510,510,Bihar,TARIQ ANWAR,KATIHAR,147000000.0,147000000,Bihar,TARIQ ANWAR,TARIQ ANWAR,False,False,False,KATIHAR,False,False,general,KATIHAR,bihar|tariq anwar|katihar
511,511,Tamil Nadu,Thalikkottai Rajuthevar Baalu,SRIPERUMBUDUR,196905535.11,196905535.11,Tamil Nadu,Thalikkottai Rajuthevar Baalu,Thalikkottai Rajuthevar Baalu,False,True,False,SRIPERUMBUDUR,False,True,general,SRIPERUMBUDUR,tamil nadu|thalikkottai rajuthevar baalu|sriperumbudur
512,512,Tamil Nadu,THANGA TAMILSELVAN,THENI,147000000.0,147000000,Tamil Nadu,THANGA TAMILSELVAN,THANGA TAMILSELVAN,False,False,False,THENI,False,False,general,THENI,tamil nadu|thanga tamilselvan|theni
513,513,Tamil Nadu,THARANIVENTHAN M S,ARANI,168337124.35,168337124.35,Tamil Nadu,THARANIVENTHAN M S,THARANIVENTHAN M S,False,False,False,ARANI,False,True,general,ARANI,tamil nadu|tharaniventhan m s|arani
514,514,Tamil Nadu,Thiru Dayanidhi Maran,CHENNAI CENTRAL,147000000.0,147000000,Tamil Nadu,Thiru Dayanidhi Maran,Thiru Dayanidhi Maran,False,True,False,CHENNAI CENTRAL,False,False,general,CHENNAI CENTRAL,tamil nadu|thiru dayanidhi maran|chennai central
515,515,Tamil Nadu,Thirumaa Valavan Thol,CHIDAMBARAM(SC),147000000.0,147000000,Tamil Nadu,Thirumaa Valavan Thol,Thirumaa Valavan Thol,False,True,False,CHIDAMBARAM(SC),False,False,sc,CHIDAMBARAM,tamil nadu|thirumaa valavan thol|chidambaram(sc)
516,516,Chhattisgarh,TOKHAN SAHU,BILASPUR,147000000.0,147000000,Chhattisgarh,TOKHAN SAHU,TOKHAN SAHU,False,False,False,BILASPUR,False,False,general,BILASPUR,chhattisgarh|tokhan sahu|bilaspur
517,517,Uttarakhand,TRIVENDRA SINGH RAWAT,HARDWAR,147000000.0,147000000,Uttarakhand,TRIVENDRA SINGH RAWAT,TRIVENDRA SINGH RAWAT,False,False,False,HARDWAR,False,False,general,HARDWAR,uttarakhand|trivendra singh rawat|hardwar
518,518,Uttar Pradesh,UJJWAL RAMAN SINGH,ALLAHABAD,147000000.0,147000000,Uttar Pradesh,UJJWAL RAMAN SINGH,UJJWAL RAMAN SINGH,False,False,False,ALLAHABAD,False,False,general,ALLAHABAD,uttar pradesh|ujjwal raman singh|allahabad
519,519,Rajasthan,UMMEDA RAM BENIWAL,BARMER,147000000.0,147000000,Rajasthan,UMMEDA RAM BENIWAL,UMMEDA RAM BENIWAL,False,False,False,BARMER,False,False,general,BARMER,rajasthan|ummeda ram beniwal|barmer
520,520,Uttar Pradesh,UTKARSH VERMA MADHUR,KHERI,147000000.0,147000000,Uttar Pradesh,UTKARSH VERMA MADHUR,UTKARSH VERMA MADHUR,False,False,False,KHERI,False,False,general,KHERI,uttar pradesh|utkarsh verma madhur|kheri
521,521,Tamil Nadu,V S Matheswaran,NAMAKKAL,162539930.11,162539930.11,Tamil Nadu,V S Matheswaran,V S Matheswaran,False,True,False,NAMAKKAL,False,True,general,NAMAKKAL,tamil nadu|v s matheswaran|namakkal
522,522,Karnataka,V. SOMANNA,TUMKUR,147000000.0,147000000,Karnataka,V. SOMANNA,V. SOMANNA,False,False,False,TUMKUR,False,False,general,TUMKUR,karnataka|v. somanna|tumkur
523,523,Puducherry,Vaithilingam Ve,Puducherry,209368972.11,209368972.11,Puducherry,Vaithilingam Ve,Vaithilingam Ve,False,True,False,Puducherry,False,True,general,Puducherry,puducherry|vaithilingam ve|puducherry
